template,categoria,ordem,nome,filename,prompt
"doceria","Bolos Decorados",10,"Bolo Red Velvet (~1kg)","doceria-bolo-red-velvet-1kg.jpg","Bolo Red Velvet (~1kg), confectionery, sweets shop, candy store, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"doceria","Bolos Decorados",11,"Bolo de Morango Chantilly (~1,5kg)","doceria-bolo-de-morango-chantilly-1-5kg.jpg","Bolo de Morango Chantilly (~1,5kg), confectionery, sweets shop, candy store, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"doceria","Bolos Decorados",12,"Bolo Naked Cake (~2kg)","doceria-bolo-naked-cake-2kg.jpg","Bolo Naked Cake (~2kg), confectionery, sweets shop, candy store, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"doceria","Bolos Decorados",13,"Bolo Decorado Personalizado (~2kg)","doceria-bolo-decorado-personalizado-2kg.jpg","Bolo Decorado Personalizado (~2kg), confectionery, sweets shop, candy store, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"doceria","Bolos Decorados",14,"Bolo de Cenoura com Chocolate (~1kg)","doceria-bolo-de-cenoura-com-chocolate-1kg.jpg","Bolo de Cenoura com Chocolate (~1kg), confectionery, sweets shop, candy store, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"doceria","Bolos Decorados",15,"Bolo de Coco (~1kg)","doceria-bolo-de-coco-1kg.jpg","Bolo de Coco (~1kg), confectionery, sweets shop, candy store, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"doceria","Cupcakes",16,"Cupcake de Baunilha (unid.)","doceria-cupcake-de-baunilha-unid.jpg","Cupcake de Baunilha (unid.), confectionery, sweets shop, candy store, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"doceria","Cupcakes",17,"Cupcake de Chocolate (unid.)","doceria-cupcake-de-chocolate-unid.jpg","Cupcake de Chocolate (unid.), confectionery, sweets shop, candy store, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"doceria","Cupcakes",18,"Cupcake Red Velvet (unid.)","doceria-cupcake-red-velvet-unid.jpg","Cupcake Red Velvet (unid.), confectionery, sweets shop, candy store, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"doceria","Cupcakes",19,"Kit 6 Cupcakes Sortidos","doceria-kit-6-cupcakes-sortidos.jpg","Kit 6 Cupcakes Sortidos, confectionery, sweets shop, candy store, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"doceria","Cupcakes",20,"Kit 12 Mini Cupcakes","doceria-kit-12-mini-cupcakes.jpg","Kit 12 Mini Cupcakes, confectionery, sweets shop, candy store, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"doceria","Trufas & Bombons",21,"Trufa de Chocolate ao Leite (unid.)","doceria-trufa-de-chocolate-ao-leite-unid.jpg","Trufa de Chocolate ao Leite (unid.), confectionery, sweets shop, candy store, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"doceria","Trufas & Bombons",22,"Trufa de Maracujá (unid.)","doceria-trufa-de-maracuja-unid.jpg","Trufa de Maracujá (unid.), confectionery, sweets shop, candy store, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"doceria","Trufas & Bombons",23,"Trufa de Café (unid.)","doceria-trufa-de-cafe-unid.jpg","Trufa de Café (unid.), confectionery, sweets shop, candy store, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"doceria","Trufas & Bombons",24,"Bombom de Nozes (unid.)","doceria-bombom-de-nozes-unid.jpg","Bombom de Nozes (unid.), confectionery, sweets shop, candy store, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"doceria","Trufas & Bombons",25,"Caixa 12 Trufas Sortidas","doceria-caixa-12-trufas-sortidas.jpg","Caixa 12 Trufas Sortidas, confectionery, sweets shop, candy store, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"doceria","Brownies & Cookies",26,"Brownie de Chocolate (unid.)","doceria-brownie-de-chocolate-unid.jpg","Brownie de Chocolate (unid.), confectionery, sweets shop, candy store, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"doceria","Brownies & Cookies",27,"Brownie de Doce de Leite (unid.)","doceria-brownie-de-doce-de-leite-unid.jpg","Brownie de Doce de Leite (unid.), confectionery, sweets shop, candy store, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"doceria","Brownies & Cookies",28,"Cookie Chocolate Chip (unid.)","doceria-cookie-chocolate-chip-unid.jpg","Cookie Chocolate Chip (unid.), confectionery, sweets shop, candy store, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"doceria","Brownies & Cookies",29,"Cookie Red Velvet (unid.)","doceria-cookie-red-velvet-unid.jpg","Cookie Red Velvet (unid.), confectionery, sweets shop, candy store, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"doceria","Brownies & Cookies",30,"Kit 6 Brownies Sortidos","doceria-kit-6-brownies-sortidos.jpg","Kit 6 Brownies Sortidos, confectionery, sweets shop, candy store, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"doceria","Brownies & Cookies",31,"Kit 8 Cookies Sortidos","doceria-kit-8-cookies-sortidos.jpg","Kit 8 Cookies Sortidos, confectionery, sweets shop, candy store, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"doceria","Docinhos para Festa",32,"Cento de Brigadeiros Tradicionais","doceria-cento-de-brigadeiros-tradicionais.jpg","Cento de Brigadeiros Tradicionais, confectionery, sweets shop, candy store, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"doceria","Docinhos para Festa",33,"Cento de Beijinhos","doceria-cento-de-beijinhos.jpg","Cento de Beijinhos, confectionery, sweets shop, candy store, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"doceria","Docinhos para Festa",34,"Cento de Cajuzinhos","doceria-cento-de-cajuzinhos.jpg","Cento de Cajuzinhos, confectionery, sweets shop, candy store, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"doceria","Docinhos para Festa",35,"Cento de Docinhos Finos Sortidos","doceria-cento-de-docinhos-finos-sortidos.jpg","Cento de Docinhos Finos Sortidos, confectionery, sweets shop, candy store, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"doceria","Docinhos para Festa",36,"Bem-Casado (unid.)","doceria-bem-casado-unid.jpg","Bem-Casado (unid.), confectionery, sweets shop, candy store, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"doceria","Docinhos para Festa",37,"Mesa de Doces Completa (150 doces)","doceria-mesa-de-doces-completa-150-doces.jpg","Mesa de Doces Completa (150 doces), confectionery, sweets shop, candy store, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"doceria","Tortas & Cheesecakes",38,"Cheesecake de Frutas Vermelhas","doceria-cheesecake-de-frutas-vermelhas.jpg","Cheesecake de Frutas Vermelhas, confectionery, sweets shop, candy store, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"doceria","Tortas & Cheesecakes",39,"Cheesecake de Maracujá","doceria-cheesecake-de-maracuja.jpg","Cheesecake de Maracujá, confectionery, sweets shop, candy store, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"doceria","Tortas & Cheesecakes",40,"Torta de Limão","doceria-torta-de-limao.jpg","Torta de Limão, confectionery, sweets shop, candy store, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"doceria","Tortas & Cheesecakes",41,"Torta de Chocolate","doceria-torta-de-chocolate.jpg","Torta de Chocolate, confectionery, sweets shop, candy store, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"doceria","Tortas & Cheesecakes",42,"Torta de Morango","doceria-torta-de-morango.jpg","Torta de Morango, confectionery, sweets shop, candy store, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
